Origen,Destino,Empresa,Tarifa,Tipo de Servicio
VILLA CARLOS PAZ,VILLA YACOANA,LUMASA VIAJES SRL,6343.62483705825,REGULAR
VILLA CARLOS PAZ,VILLA YACOANA,LUMASA VIAJES SRL,6343.62483705825,REGULAR
CORDOBA,VILLA YACOANA,LUMASA VIAJES SRL,9442.389454433373,REGULAR
CLUB DE PESCA,PLAZA FEDERAL,LUMASA VIAJES SRL,1760.8364699228355,REGULAR
PAREDON SAN ROQUE,PLAZA FEDERAL,LUMASA VIAJES SRL,1760.8364699228355,REGULAR
COSTA AZUL,PLAZA FEDERAL,LUMASA VIAJES SRL,3021.872195107749,REGULAR
VILLA CARLOS PAZ,PLAZA FEDERAL,LUMASA VIAJES SRL,3575.497635432832,REGULAR
COSTA AZUL,PAREDON SAN ROQUE,LUMASA VIAJES SRL,1822.350407736734,REGULAR
VILLA CARLOS PAZ,PAREDON SAN ROQUE,LUMASA VIAJES SRL,3091.0753751483844,REGULAR
VILLA CARLOS PAZ,COSTA AZUL,LUMASA VIAJES SRL,1860.7966188704202,REGULAR
VILLA PARQUE SIQUIMAN,HOSPITAL DOMINGO FUNES,LUMASA VIAJES SRL,1760.8364699228355,REGULAR
CLUB DE PESCA,HOSPITAL DOMINGO FUNES,LUMASA VIAJES SRL,1822.350407736734,REGULAR
BIALET MASSE,HOSPITAL DOMINGO FUNES,LUMASA VIAJES SRL,1760.8364699228355,REGULAR
BIALET MASSE,HOSPITAL DOMINGO FUNES,LUMASA VIAJES SRL,1760.8364699228355,REGULAR
PLAZA FEDERAL,HOSPITAL DOMINGO FUNES,LUMASA VIAJES SRL,1822.350407736734,REGULAR
PAREDON SAN ROQUE,HOSPITAL DOMINGO FUNES,LUMASA VIAJES SRL,1822.350407736734,REGULAR
COSTA AZUL,HOSPITAL DOMINGO FUNES,LUMASA VIAJES SRL,3783.107175554739,REGULAR
EMPALME TANTI RN38 Y RP28,HOSPITAL DOMINGO FUNES,LUMASA VIAJES SRL,2391.3543325152923,REGULAR
VILLA DEL LAGO,HOSPITAL DOMINGO FUNES,LUMASA VIAJES SRL,3552.4299087526206,REGULAR
VILLA CARLOS PAZ,HOSPITAL DOMINGO FUNES,LUMASA VIAJES SRL,3675.4577843804163,REGULAR
VILLA CARLOS PAZ,HOSPITAL DOMINGO FUNES,LUMASA VIAJES SRL,3675.4577843804163,REGULAR
CRUCE RAFAEL GARCIA,BAJO CHICO,LUMASA VIAJES SRL,5105.656838553548,REGULAR
CRUCE BOWER,BAJO CHICO,LUMASA VIAJES SRL,5413.226527623041,REGULAR
ALTO FIERRO,BAJO CHICO,LUMASA VIAJES SRL,3783.107175554739,REGULAR
BAJO CHICO,BAJO CHICO,LUMASA VIAJES SRL,3083.386132921647,REGULAR
CORDOBA,BAJO CHICO,LUMASA VIAJES SRL,6804.979370662486,REGULAR
VILLA DEL LAGO,EMPALME TANTI RN38 Y RP28,LUMASA VIAJES SRL,1760.8364699228355,REGULAR
VILLA DEL LAGO,EMPALME TANTI RN38 Y RP28,LUMASA VIAJES SRL,1760.8364699228355,REGULAR
VILLA CARLOS PAZ,EMPALME TANTI RN38 Y RP28,LUMASA VIAJES SRL,1822.350407736734,REGULAR
VILLA CARLOS PAZ,EMPALME TANTI RN38 Y RP28,LUMASA VIAJES SRL,1822.350407736734,REGULAR
CORDOBA,EMPALME TANTI RN38 Y RP28,LUMASA VIAJES SRL,5528.565161024099,REGULAR
CRUCE RAFAEL GARCIA,RIO TERCERO,LUMASA VIAJES SRL,12256.652109419214,REGULAR
CRUCE DESPEÑADEROS,RIO TERCERO,LUMASA VIAJES SRL,9665.377479008752,REGULAR
CRUCE BOWER,RIO TERCERO,LUMASA VIAJES SRL,12810.2775497443,REGULAR
ALTO FIERRO,RIO TERCERO,LUMASA VIAJES SRL,11341.63228443748,REGULAR
MONTE RALO,RIO TERCERO,LUMASA VIAJES SRL,8681.154473986382,REGULAR
DESPEÑADEROS,RIO TERCERO,LUMASA VIAJES SRL,9665.377479008752,REGULAR
CORRALITO (Dto Tercero Arriba),RIO TERCERO,LUMASA VIAJES SRL,6105.258328029396,REGULAR
BAJO CHICO,RIO TERCERO,LUMASA VIAJES SRL,9888.365503584135,REGULAR
RIO TERCERO,RIO TERCERO,LUMASA VIAJES SRL,2045.338432312115,REGULAR
CORDOBA,RIO TERCERO,LUMASA VIAJES SRL,13379.281474522857,REGULAR
VILLA PARQUE SIQUIMAN,COSQUIN,LUMASA VIAJES SRL,2329.840394701394,REGULAR
VILLA PARQUE SIQUIMAN,COSQUIN,LUMASA VIAJES SRL,2329.840394701394,REGULAR
CLUB DE PESCA,COSQUIN,LUMASA VIAJES SRL,2598.963872637199,REGULAR
BIALET MASSE,COSQUIN,LUMASA VIAJES SRL,1760.8364699228355,REGULAR
BIALET MASSE,COSQUIN,LUMASA VIAJES SRL,1760.8364699228355,REGULAR
BIALET MASSE,COSQUIN,LUMASA VIAJES SRL,1760.8364699228355,REGULAR
VILLA CAEIRO,COSQUIN,LUMASA VIAJES SRL,1760.8364699228355,REGULAR
VILLA CAEIRO,COSQUIN,LUMASA VIAJES SRL,1760.8364699228355,REGULAR
VILLA CAEIRO,COSQUIN,LUMASA VIAJES SRL,1760.8364699228355,REGULAR
VILLA BUSTOS,COSQUIN,LUMASA VIAJES SRL,1760.8364699228355,REGULAR
VILLA BUSTOS,COSQUIN,LUMASA VIAJES SRL,1760.8364699228355,REGULAR
VILLA BUSTOS,COSQUIN,LUMASA VIAJES SRL,1760.8364699228355,REGULAR
SANTA MARIA,COSQUIN,LUMASA VIAJES SRL,1760.8364699228355,REGULAR
SANTA MARIA,COSQUIN,LUMASA VIAJES SRL,1760.8364699228355,REGULAR
SANTA MARIA,COSQUIN,LUMASA VIAJES SRL,1760.8364699228355,REGULAR
PLAZA FEDERAL,COSQUIN,LUMASA VIAJES SRL,2568.20690373025,REGULAR
PAREDON SAN ROQUE,COSQUIN,LUMASA VIAJES SRL,2675.8562949045713,REGULAR
COSTA AZUL,COSQUIN,LUMASA VIAJES SRL,4598.16685158889,REGULAR
HOSPITAL DOMINGO FUNES,COSQUIN,LUMASA VIAJES SRL,1760.8364699228355,REGULAR
HOSPITAL DOMINGO FUNES,COSQUIN,LUMASA VIAJES SRL,1760.8364699228355,REGULAR
EMPALME TANTI RN38 Y RP28,COSQUIN,LUMASA VIAJES SRL,3091.0753751483844,REGULAR
EMPALME TANTI RN38 Y RP28,COSQUIN,LUMASA VIAJES SRL,3091.0753751483844,REGULAR
VILLA DEL LAGO,COSQUIN,LUMASA VIAJES SRL,4313.664889199611,REGULAR
VILLA DEL LAGO,COSQUIN,LUMASA VIAJES SRL,4313.664889199611,REGULAR
VILLA CARLOS PAZ,COSQUIN,LUMASA VIAJES SRL,4475.138975961093,REGULAR
VILLA CARLOS PAZ,COSQUIN,LUMASA VIAJES SRL,4475.138975961093,REGULAR
VILLA CARLOS PAZ,COSQUIN,LUMASA VIAJES SRL,4475.138975961093,REGULAR
CORDOBA,COSQUIN,LUMASA VIAJES SRL,8173.664487021722,REGULAR
VILLA CARLOS PAZ,VILLA DEL LAGO,LUMASA VIAJES SRL,1760.8364699228355,REGULAR
VILLA CARLOS PAZ,VILLA DEL LAGO,LUMASA VIAJES SRL,1760.8364699228355,REGULAR
CORDOBA,VILLA DEL LAGO,LUMASA VIAJES SRL,4659.680789402788,REGULAR
CORDOBA,VILLA CARLOS PAZ,LUMASA VIAJES SRL,4659.680789402788,REGULAR
CORDOBA,VILLA CARLOS PAZ,LUMASA VIAJES SRL,4659.680789402788,REGULAR
CORDOBA,MALAGUEÑO,MACOR SRL,2797.9154648097065,REG-DIFERENCIAL
CORDOBA,SAN NICOLAS,MACOR SRL,3457.7723280995574,REG-DIFERENCIAL
CORDOBA,YOCSINA,MACOR SRL,2797.915464809707,REG-DIFERENCIAL
MALAGUEÑO,SAN NICOLAS,MACOR SRL,2796.7276183158187,REG-DIFERENCIAL
MALAGUEÑO,YOCSINA,MACOR SRL,2796.7276183158187,REG-DIFERENCIAL
YOCSINA,SAN NICOLAS,MACOR SRL,2796.7276183158187,REG-DIFERENCIAL
CORDOBA,LAGUNA LARGA,MALVINAS ARGENTINAS S.R.L.,6416.8948303030675,REGULAR
CORDOBA,PILAR,MALVINAS ARGENTINAS S.R.L.,5500.262939441435,REGULAR
CORDOBA,RIO SEGUNDO,MALVINAS ARGENTINAS S.R.L.,4812.8848138816375,REGULAR
CORDOBA,TOLEDO,MALVINAS ARGENTINAS S.R.L.,3552.4901736351635,REGULAR
PILAR,LAGUNA LARGA,MALVINAS ARGENTINAS S.R.L.,2174.933831527697,REGULAR
RIO SEGUNDO,LAGUNA LARGA,MALVINAS ARGENTINAS S.R.L.,2634.9445688722262,REGULAR
RIO SEGUNDO,PILAR,MALVINAS ARGENTINAS S.R.L.,2062.5175470251,REGULAR
TOLEDO,LAGUNA LARGA,MALVINAS ARGENTINAS S.R.L.,3850.3903801028487,REGULAR
TOLEDO,PILAR,MALVINAS ARGENTINAS S.R.L.,2634.9445688722262,REGULAR
TOLEDO,RIO SEGUNDO,MALVINAS ARGENTINAS S.R.L.,2174.933831527697,REGULAR
CORDOBA,FERREYRA,MALVINAS ARGENTINAS S.R.L.,2062.5175470251,REGULAR
CORDOBA,KM 80,MALVINAS ARGENTINAS S.R.L.,2976.938839738412,REGULAR
CORDOBA,PILAR,MALVINAS ARGENTINAS S.R.L.,5500.262939441435,REGULAR
CORDOBA,RIO SEGUNDO,MALVINAS ARGENTINAS S.R.L.,4812.8848138816375,REGULAR
CORDOBA,TOLEDO,MALVINAS ARGENTINAS S.R.L.,3552.4901736351635,REGULAR
FERREYRA ,KM 80,MALVINAS ARGENTINAS S.R.L.,2062.5175470251,REGULAR
FERREYRA ,PILAR,MALVINAS ARGENTINAS S.R.L.,4240.133570972759,REGULAR
FERREYRA ,RIO SEGUNDO,MALVINAS ARGENTINAS S.R.L.,3779.739663282522,REGULAR
FERREYRA ,TOLEDO,MALVINAS ARGENTINAS S.R.L.,2292.4787037343976,REGULAR
KM 80,PILAR,MALVINAS ARGENTINAS S.R.L.,3094.1005415994036,REGULAR
KM 80,RIO SEGUNDO,MALVINAS ARGENTINAS S.R.L.,2634.9445688722262,REGULAR
KM 80,TOLEDO,MALVINAS ARGENTINAS S.R.L.,2062.5175470251,REGULAR
RIO SEGUNDO,PILAR,MALVINAS ARGENTINAS S.R.L.,2062.5175470251,REGULAR
TOLEDO,PILAR,MALVINAS ARGENTINAS S.R.L.,2634.9445688722262,REGULAR
TOLEDO,RIO SEGUNDO,MALVINAS ARGENTINAS S.R.L.,2174.933831527697,REGULAR
CORDOBA,FERREYRA,MALVINAS ARGENTINAS S.R.L.,2062.5175470251,REGULAR
CORDOBA,KM 80,MALVINAS ARGENTINAS S.R.L.,2976.938839738412,REGULAR
CORDOBA,PILAR,MALVINAS ARGENTINAS S.R.L.,5500.262939441435,REGULAR
CORDOBA,RIO SEGUNDO,MALVINAS ARGENTINAS S.R.L.,4812.8848138816375,REGULAR
CORDOBA,TOLEDO,MALVINAS ARGENTINAS S.R.L.,3552.4901736351635,REGULAR
CORDOBA,USINA,MALVINAS ARGENTINAS S.R.L.,5614.477177104666,REGULAR
FERREYRA ,KM 80,MALVINAS ARGENTINAS S.R.L.,2062.5175470251,REGULAR
FERREYRA ,PILAR,MALVINAS ARGENTINAS S.R.L.,4240.133570972759,REGULAR
FERREYRA ,RIO SEGUNDO,MALVINAS ARGENTINAS S.R.L.,3779.739663282522,REGULAR
FERREYRA ,TOLEDO,MALVINAS ARGENTINAS S.R.L.,2292.4787037343976,REGULAR
FERREYRA ,USINA,MALVINAS ARGENTINAS S.R.L.,4422.611079456132,REGULAR
KM 80,PILAR,MALVINAS ARGENTINAS S.R.L.,3094.1005415994036,REGULAR
KM 80,RIO SEGUNDO,MALVINAS ARGENTINAS S.R.L.,2634.9445688722262,REGULAR
KM 80,TOLEDO,MALVINAS ARGENTINAS S.R.L.,2062.5175470251,REGULAR
KM 80,USINA,MALVINAS ARGENTINAS S.R.L.,3552.4901736351635,REGULAR
PILAR,USINA,MALVINAS ARGENTINAS S.R.L.,2062.5175470251,REGULAR
RIO SEGUNDO,PILAR,MALVINAS ARGENTINAS S.R.L.,2062.5175470251,REGULAR
RIO SEGUNDO,USINA,MALVINAS ARGENTINAS S.R.L.,2062.5175470251,REGULAR
TOLEDO,PILAR,MALVINAS ARGENTINAS S.R.L.,2634.9445688722262,REGULAR
TOLEDO,RIO SEGUNDO,MALVINAS ARGENTINAS S.R.L.,2174.933831527697,REGULAR
TOLEDO,USINA,MALVINAS ARGENTINAS S.R.L.,3094.1005415994036,REGULAR
ARROYITO,DEVOTO,Mar Chiquita SRL,7838.7210956250465,REGULAR
ARROYITO,EL FUERTECITO,Mar Chiquita SRL,2717.8395574625565,REGULAR
ARROYITO,EL TIO,Mar Chiquita SRL,4175.842911527572,REGULAR
ARROYITO,JEANMAIRE,Mar Chiquita SRL,7022.1850850833625,REGULAR
ARROYITO,KILOMETRO 531 RUTA 19,Mar Chiquita SRL,9196.625894382396,REGULAR
ARROYITO,KILOMETRO 581 RUTA 19,Mar Chiquita SRL,5185.440415898175,REGULAR
ARROYITO,LA FRANCIA,Mar Chiquita SRL,5458.977518872129,REGULAR
ARROYITO,SAN FRANCISCO,Mar Chiquita SRL,10849.520781926292,REGULAR
DEVOTO,KILOMETRO 531 RUTA 19,Mar Chiquita SRL,3359.506821283783,REGULAR
DEVOTO,SAN FRANCISCO,Mar Chiquita SRL,4270.435969400894,REGULAR
EL FUERTECITO,DEVOTO,Mar Chiquita SRL,7187.657577802749,REGULAR
EL FUERTECITO,EL TIO,Mar Chiquita SRL,3359.506821283783,REGULAR
EL FUERTECITO,JEANMAIRE,Mar Chiquita SRL,6927.392106912144,REGULAR
EL FUERTECITO,KILOMETRO 531 RUTA 19,Mar Chiquita SRL,8565.169944238278,REGULAR
EL FUERTECITO,KILOMETRO 581 RUTA 19,Mar Chiquita SRL,4270.435969400894,REGULAR
EL FUERTECITO,LA FRANCIA,Mar Chiquita SRL,5185.440415898175,REGULAR
EL FUERTECITO,SAN FRANCISCO,Mar Chiquita SRL,10299.170958789799,REGULAR
EL TIO,DEVOTO,Mar Chiquita SRL,6552.126329278459,REGULAR
EL TIO,JEANMAIRE,Mar Chiquita SRL,5185.440415898175,REGULAR
EL TIO,KILOMETRO 531 RUTA 19,Mar Chiquita SRL,8565.169944238278,REGULAR
EL TIO,KILOMETRO 581 RUTA 19,Mar Chiquita SRL,2717.8395574625565,REGULAR
EL TIO,LA FRANCIA,Mar Chiquita SRL,3263.898783436531,REGULAR
EL TIO,SAN FRANCISCO,Mar Chiquita SRL,9196.625894382396,REGULAR
JEANMAIRE,DEVOTO,Mar Chiquita SRL,3359.506821283783,REGULAR
JEANMAIRE,KILOMETRO 531 RUTA 19,Mar Chiquita SRL,4270.435969400894,REGULAR
JEANMAIRE,SAN FRANCISCO,Mar Chiquita SRL,5185.440415898175,REGULAR
KILOMETRO 531 RUTA 19,SAN FRANCISCO,Mar Chiquita SRL,3359.506821283783,REGULAR
KILOMETRO 581 RUTA 19,DEVOTO,Mar Chiquita SRL,5185.440415898175,REGULAR
KILOMETRO 581 RUTA 19,JEANMAIRE,Mar Chiquita SRL,5088.202258698857,REGULAR
KILOMETRO 581 RUTA 19,KILOMETRO 531 RUTA 19,Mar Chiquita SRL,7022.1850850833625,REGULAR
KILOMETRO 581 RUTA 19,LA FRANCIA,Mar Chiquita SRL,2717.8395574625565,REGULAR
KILOMETRO 581 RUTA 19,SAN FRANCISCO,Mar Chiquita SRL,7838.7210956250465,REGULAR
LA FRANCIA,DEVOTO,Mar Chiquita SRL,5185.440415898175,REGULAR
LA FRANCIA,JEANMAIRE,Mar Chiquita SRL,3359.506821283783,REGULAR
LA FRANCIA,KILOMETRO 531 RUTA 19,Mar Chiquita SRL,5458.977518872129,REGULAR
LA FRANCIA,SAN FRANCISCO,Mar Chiquita SRL,7022.1850850833625,REGULAR
CORDOBA,ARROYITO,Mar Chiquita SRL,13578.602011524341,REGULAR
CORDOBA,KILOMETRO 658 RUTA 19,Mar Chiquita SRL,8565.169944238278,REGULAR
CORDOBA,KILOMETRO 691 RUTA 19,Mar Chiquita SRL,5185.440415898175,REGULAR
CORDOBA,KILOMETRO 711 RUTA 19,Mar Chiquita SRL,2717.8395574625565,REGULAR
CORDOBA,LOS CHAÑARITOS (Dto Rio Segundo),Mar Chiquita SRL,10299.170958789799,REGULAR
CORDOBA,MONTE CRISTO,Mar Chiquita SRL,4358.893011977279,REGULAR
CORDOBA,PIQUILLIN,Mar Chiquita SRL,5368.690436645778,REGULAR
CORDOBA,PUENTE RIO SEGUNDO,Mar Chiquita SRL,10849.520781926292,REGULAR
CORDOBA,RIO PRIMERO,Mar Chiquita SRL,7187.657577802749,REGULAR
CORDOBA,SANTIAGO TEMPLE,Mar Chiquita SRL,9196.01075500426,REGULAR
CORDOBA,TRANSITO,Mar Chiquita SRL,10482.620899835301,REGULAR
KILOMETRO 658 RUTA 19,ARROYITO,Mar Chiquita SRL,5458.977518872129,REGULAR
KILOMETRO 658 RUTA 19,LOS CHAÑARITOS (Dto Rio Segundo),Mar Chiquita SRL,3263.898783436531,REGULAR
KILOMETRO 658 RUTA 19,PUENTE RIO SEGUNDO,Mar Chiquita SRL,5011.186808555855,REGULAR
KILOMETRO 658 RUTA 19,SANTIAGO TEMPLE,Mar Chiquita SRL,2813.4475953098085,REGULAR
KILOMETRO 658 RUTA 19,TRANSITO,Mar Chiquita SRL,4358.893011977279,REGULAR
KILOMETRO 691 RUTA 19,ARROYITO,Mar Chiquita SRL,9121.040643293569,REGULAR
KILOMETRO 691 RUTA 19,KILOMETRO 658 RUTA 19,Mar Chiquita SRL,5011.186808555855,REGULAR
KILOMETRO 691 RUTA 19,LOS CHAÑARITOS (Dto Rio Segundo),Mar Chiquita SRL,7022.1850850833625,REGULAR
KILOMETRO 691 RUTA 19,PIQUILLIN,Mar Chiquita SRL,2813.4475953098085,REGULAR
KILOMETRO 691 RUTA 19,PUENTE RIO SEGUNDO,Mar Chiquita SRL,7838.7210956250465,REGULAR
KILOMETRO 691 RUTA 19,RIO PRIMERO,Mar Chiquita SRL,4270.435969400894,REGULAR
KILOMETRO 691 RUTA 19,SANTIAGO TEMPLE,Mar Chiquita SRL,5829.968077827748,REGULAR
KILOMETRO 691 RUTA 19,TRANSITO,Mar Chiquita SRL,7187.657577802749,REGULAR
KILOMETRO 711 RUTA 19,ARROYITO,Mar Chiquita SRL,10849.520781926292,REGULAR
KILOMETRO 711 RUTA 19,KILOMETRO 658 RUTA 19,Mar Chiquita SRL,7187.657577802749,REGULAR
KILOMETRO 711 RUTA 19,KILOMETRO 691 RUTA 19,Mar Chiquita SRL,4270.435969400894,REGULAR
KILOMETRO 711 RUTA 19,LOS CHAÑARITOS (Dto Rio Segundo),Mar Chiquita SRL,8565.169944238278,REGULAR
KILOMETRO 711 RUTA 19,MONTE CRISTO,Mar Chiquita SRL,2717.8395574625565,REGULAR
KILOMETRO 711 RUTA 19,PIQUILLIN,Mar Chiquita SRL,5185.440415898175,REGULAR
KILOMETRO 711 RUTA 19,PUENTE RIO SEGUNDO,Mar Chiquita SRL,10029.924452978368,REGULAR
KILOMETRO 711 RUTA 19,RIO PRIMERO,Mar Chiquita SRL,5458.977518872129,REGULAR
KILOMETRO 711 RUTA 19,SANTIAGO TEMPLE,Mar Chiquita SRL,7838.7210956250465,REGULAR
KILOMETRO 711 RUTA 19,TRANSITO,Mar Chiquita SRL,9121.040643293569,REGULAR
LOS CHAÑARITOS (Dto Rio Segundo),ARROYITO,Mar Chiquita SRL,4913.118213196049,REGULAR
LOS CHAÑARITOS (Dto Rio Segundo),PUENTE RIO SEGUNDO,Mar Chiquita SRL,4270.435969400894,REGULAR
LOS CHAÑARITOS (Dto Rio Segundo),TRANSITO,Mar Chiquita SRL,3263.898783436531,REGULAR
MONTE CRISTO,ARROYITO,Mar Chiquita SRL,10127.162610177687,REGULAR
MONTE CRISTO,KILOMETRO 658 RUTA 19,Mar Chiquita SRL,5185.440415898175,REGULAR
MONTE CRISTO,KILOMETRO 691 RUTA 19,Mar Chiquita SRL,2813.4475953098085,REGULAR
MONTE CRISTO,LOS CHAÑARITOS (Dto Rio Segundo),Mar Chiquita SRL,7187.657577802749,REGULAR
MONTE CRISTO,PIQUILLIN,Mar Chiquita SRL,3362.9823587702676,REGULAR
MONTE CRISTO,PUENTE RIO SEGUNDO,Mar Chiquita SRL,10029.924452978368,REGULAR
MONTE CRISTO,RIO PRIMERO,Mar Chiquita SRL,5185.440415898175,REGULAR
MONTE CRISTO,SANTIAGO TEMPLE,Mar Chiquita SRL,6927.392106912144,REGULAR
MONTE CRISTO,TRANSITO,Mar Chiquita SRL,8840.552465346645,REGULAR
PIQUILLIN,ARROYITO,Mar Chiquita SRL,7838.7210956250465,REGULAR
PIQUILLIN,KILOMETRO 658 RUTA 19,Mar Chiquita SRL,4270.435969400894,REGULAR
PIQUILLIN,LOS CHAÑARITOS (Dto Rio Segundo),Mar Chiquita SRL,5829.968077827748,REGULAR
PIQUILLIN,PUENTE RIO SEGUNDO,Mar Chiquita SRL,7472.036512316401,REGULAR
PIQUILLIN,RIO PRIMERO,Mar Chiquita SRL,3632.4441633640495,REGULAR
PIQUILLIN,SANTIAGO TEMPLE,Mar Chiquita SRL,5185.440415898175,REGULAR
PIQUILLIN,TRANSITO,Mar Chiquita SRL,7022.1850850833625,REGULAR
PUENTE RIO SEGUNDO,ARROYITO,Mar Chiquita SRL,2813.4475953098085,REGULAR
RIO PRIMERO,ARROYITO,Mar Chiquita SRL,7187.657577802749,REGULAR
RIO PRIMERO,KILOMETRO 658 RUTA 19,Mar Chiquita SRL,2813.4475953098085,REGULAR
RIO PRIMERO,LOS CHAÑARITOS (Dto Rio Segundo),Mar Chiquita SRL,4270.435969400894,REGULAR
RIO PRIMERO,PUENTE RIO SEGUNDO,Mar Chiquita SRL,5458.977518872129,REGULAR
RIO PRIMERO,SANTIAGO TEMPLE,Mar Chiquita SRL,3263.898783436531,REGULAR
RIO PRIMERO,TRANSITO,Mar Chiquita SRL,5185.440415898175,REGULAR
SANTIAGO TEMPLE,ARROYITO,Mar Chiquita SRL,5185.440415898175,REGULAR
SANTIAGO TEMPLE,LOS CHAÑARITOS (Dto Rio Segundo),Mar Chiquita SRL,2813.4475953098085,REGULAR
SANTIAGO TEMPLE,PUENTE RIO SEGUNDO,Mar Chiquita SRL,4821.600852213422,REGULAR
SANTIAGO TEMPLE,TRANSITO,Mar Chiquita SRL,4270.435969400894,REGULAR
TRANSITO,ARROYITO,Mar Chiquita SRL,3263.898783436531,REGULAR
TRANSITO,PUENTE RIO SEGUNDO,Mar Chiquita SRL,2813.4475953098085,REGULAR
ARROYITO,DEVOTO,Mar Chiquita SRL,7838.7210956250465,REGULAR
ARROYITO,EL FUERTECITO,Mar Chiquita SRL,2717.8395574625565,REGULAR
ARROYITO,EL TIO,Mar Chiquita SRL,4175.842911527572,REGULAR
ARROYITO,JEANMAIRE,Mar Chiquita SRL,7022.1850850833625,REGULAR
ARROYITO,KILOMETRO 531 RUTA 19,Mar Chiquita SRL,9196.625894382396,REGULAR
ARROYITO,KILOMETRO 581 RUTA 19,Mar Chiquita SRL,5185.440415898175,REGULAR
ARROYITO,LA FRANCIA,Mar Chiquita SRL,5458.977518872129,REGULAR
ARROYITO,SAN FRANCISCO,Mar Chiquita SRL,10849.520781926292,REGULAR
CORDOBA,ARROYITO,Mar Chiquita SRL,13578.602011524341,REGULAR
CORDOBA,DEVOTO,Mar Chiquita SRL,18426.56158609102,REGULAR
CORDOBA,EL FUERTECITO,Mar Chiquita SRL,13949.377271697611,REGULAR
CORDOBA,EL TIO,Mar Chiquita SRL,14138.348088661907,REGULAR
CORDOBA,JEANMAIRE,Mar Chiquita SRL,18062.921942704157,REGULAR
CORDOBA,KILOMETRO 531 RUTA 19,Mar Chiquita SRL,19067.398411751754,REGULAR
CORDOBA,KILOMETRO 581 RUTA 19,Mar Chiquita SRL,15316.063185077892,REGULAR
CORDOBA,KILOMETRO 658 RUTA 19,Mar Chiquita SRL,8565.169944238278,REGULAR
CORDOBA,KILOMETRO 691 RUTA 19,Mar Chiquita SRL,5185.440415898175,REGULAR
CORDOBA,KILOMETRO 711 RUTA 19,Mar Chiquita SRL,2717.8395574625565,REGULAR
CORDOBA,LA FRANCIA,Mar Chiquita SRL,17325.64664103568,REGULAR
CORDOBA,LOS CHAÑARITOS (Dto Rio Segundo),Mar Chiquita SRL,10299.170958789799,REGULAR
CORDOBA,MONTE CRISTO,Mar Chiquita SRL,4358.893011977279,REGULAR
CORDOBA,PIQUILLIN,Mar Chiquita SRL,5368.690436645778,REGULAR
CORDOBA,PUENTE RIO SEGUNDO,Mar Chiquita SRL,10849.520781926292,REGULAR
CORDOBA,RIO PRIMERO,Mar Chiquita SRL,7187.657577802749,REGULAR
CORDOBA,SAN FRANCISCO,Mar Chiquita SRL,23361.532625695458,REGULAR
CORDOBA,SANTIAGO TEMPLE,Mar Chiquita SRL,9196.01075500426,REGULAR
CORDOBA,TRANSITO,Mar Chiquita SRL,10482.620899835301,REGULAR
DEVOTO,KILOMETRO 531 RUTA 19,Mar Chiquita SRL,3359.506821283783,REGULAR
DEVOTO,SAN FRANCISCO,Mar Chiquita SRL,4270.435969400894,REGULAR
EL FUERTECITO,DEVOTO,Mar Chiquita SRL,7187.657577802749,REGULAR
EL FUERTECITO,EL TIO,Mar Chiquita SRL,3359.506821283783,REGULAR
EL FUERTECITO,JEANMAIRE,Mar Chiquita SRL,6927.392106912144,REGULAR
EL FUERTECITO,KILOMETRO 531 RUTA 19,Mar Chiquita SRL,8565.169944238278,REGULAR
EL FUERTECITO,KILOMETRO 581 RUTA 19,Mar Chiquita SRL,4270.435969400894,REGULAR
EL FUERTECITO,LA FRANCIA,Mar Chiquita SRL,5185.440415898175,REGULAR
EL FUERTECITO,SAN FRANCISCO,Mar Chiquita SRL,10299.170958789799,REGULAR
EL TIO,DEVOTO,Mar Chiquita SRL,6552.126329278459,REGULAR
EL TIO,JEANMAIRE,Mar Chiquita SRL,5185.440415898175,REGULAR
EL TIO,KILOMETRO 531 RUTA 19,Mar Chiquita SRL,8565.169944238278,REGULAR
EL TIO,KILOMETRO 581 RUTA 19,Mar Chiquita SRL,2717.8395574625565,REGULAR
EL TIO,LA FRANCIA,Mar Chiquita SRL,3263.898783436531,REGULAR
EL TIO,SAN FRANCISCO,Mar Chiquita SRL,9196.625894382396,REGULAR
JEANMAIRE,DEVOTO,Mar Chiquita SRL,3359.506821283783,REGULAR
JEANMAIRE,KILOMETRO 531 RUTA 19,Mar Chiquita SRL,4270.435969400894,REGULAR
JEANMAIRE,SAN FRANCISCO,Mar Chiquita SRL,5185.440415898175,REGULAR
KILOMETRO 531 RUTA 19,SAN FRANCISCO,Mar Chiquita SRL,3359.506821283783,REGULAR
KILOMETRO 581 RUTA 19,DEVOTO,Mar Chiquita SRL,5185.440415898175,REGULAR
KILOMETRO 581 RUTA 19,JEANMAIRE,Mar Chiquita SRL,5088.202258698857,REGULAR
KILOMETRO 581 RUTA 19,KILOMETRO 531 RUTA 19,Mar Chiquita SRL,7022.1850850833625,REGULAR
KILOMETRO 581 RUTA 19,LA FRANCIA,Mar Chiquita SRL,2717.8395574625565,REGULAR
KILOMETRO 581 RUTA 19,SAN FRANCISCO,Mar Chiquita SRL,7838.7210956250465,REGULAR
KILOMETRO 658 RUTA 19,ARROYITO,Mar Chiquita SRL,5458.977518872129,REGULAR
KILOMETRO 658 RUTA 19,DEVOTO,Mar Chiquita SRL,13132.226121777789,REGULAR
